"decision_id","session_id","meeting_record_id","page_number","draft_resolution_id","resolution_id","decision_mode","decision_topic","important","request_by"
"A/RES/74/85-FP","RS-074","A/74/PV.47",6,"A/74/409","A/RES/74/85","recorded vote","draft resolution","not important","not available"
"A/RES/74/86-FP","RS-074","A/74/PV.47",7,"A/74/409","A/RES/74/86","recorded vote","draft resolution","not important","not available"
"A/RES/74/87-FP","RS-074","A/74/PV.47",7,"A/74/410","A/RES/74/87","recorded vote","draft resolution","important","not available"
"A/RES/74/88-FP","RS-074","A/74/PV.47",8,"A/74/410","A/RES/74/88","recorded vote","draft resolution","not important","not available"
"A/RES/74/89-FP","RS-074","A/74/PV.47",9,"A/74/410","A/RES/74/89","recorded vote","draft resolution","not important","not available"
"A/RES/74/90-FP","RS-074","A/74/PV.47",9,"A/74/410","A/RES/74/90","recorded vote","draft resolution","not important","not available"
"A/RES/74/93-FP","RS-074","A/74/PV.47",11,"A/74/414","A/RES/74/93","recorded vote","draft resolution","not important","not available"
"A/RES/74/94-FP","RS-074","A/74/PV.47",12,"A/74/415","A/RES/74/94","recorded vote","draft resolution","not important","not available"
"A/RES/74/95-FP","RS-074","A/74/PV.47",12,"A/74/416","A/RES/74/95","recorded vote","draft resolution","not important","not available"
"A/RES/74/112-FP","RS-074","A/74/PV.47",15,"A/74/418","A/RES/74/112","recorded vote","draft resolution","not important","not available"
"A/RES/74/113-FP","RS-074","A/74/PV.47",15,"A/74/418","A/RES/74/113","recorded vote","draft resolution","not important","not available"
"A/RES/74/114-FP","RS-074","A/74/PV.49",0,"A/74/L.30/Add.1","A/RES/74/114","adopted without vote","draft resolution","not important","not available"
"A/RES/74/115-FP","RS-074","A/74/PV.49",0,"A/74/L.31/Add.1","A/RES/74/115","adopted without vote","draft resolution","not important","not available"
"A/RES/74/116-FP","RS-074","A/74/PV.49",0,"A/74/L.32/Add.1","A/RES/74/116","adopted without vote","draft resolution","not important","not available"
"A/RES/74/117-FP","RS-074","A/74/PV.49",0,"A/74/L.33/Add.1","A/RES/74/117","adopted without vote","draft resolution","not important","not available"
"A/RES/74/118-FP","RS-074","A/74/PV.49",0,"A/74/L.34/Add.1","A/RES/74/118","adopted without vote","draft resolution","not important","not available"
"A/RES/74/115-A0100","RS-074","A/74/PV.49",10,"A/74/L.31/Add.1","A/RES/74/115","recorded vote","amendment","not important","not available"
"A/RES/74/115-S0100","RS-074","A/74/PV.49",10,"A/74/L.31/Add.1","A/RES/74/115","recorded vote","separate vote","not important","United States"
"A/RES/74/118-A0100","RS-074","A/74/PV.49",12,"A/74/L.34/Add.1","A/RES/74/118","recorded vote","amendment","not important","not available"
"A/RES/74/118-S0100","RS-074","A/74/PV.49",12,"A/74/L.34/Add.1","A/RES/74/118","recorded vote","separate vote","not important","not available"
"A/RES/74/119-FP","RS-074","A/74/PV.50",0,"A/74/391","A/RES/74/119","adopted without vote","draft resolution","not important","not available"
"A/RES/74/120-FP","RS-074","A/74/PV.50",0,"A/74/391","A/RES/74/120","adopted without vote","draft resolution","not important","not available"
"A/RES/74/121-FP","RS-074","A/74/PV.50",0,"A/74/391","A/RES/74/121","adopted without vote","draft resolution","not important","not available"
"A/RES/74/123-FP","RS-074","A/74/PV.50",0,"A/74/391","A/RES/74/123","adopted without vote","draft resolution","not important","not available"
"A/RES/74/124-FP","RS-074","A/74/PV.50",0,"A/74/391","A/RES/74/124","adopted without vote","draft resolution","not important","not available"
"A/RES/74/125-FP","RS-074","A/74/PV.50",0,"A/74/391","A/RES/74/125","adopted without vote","draft resolution","not important","not available"
"A/RES/74/126-FP","RS-074","A/74/PV.50",0,"A/74/392","A/RES/74/126","adopted without vote","draft resolution","important","not available"
"A/RES/74/127-FP","RS-074","A/74/PV.50",0,"A/74/392","A/RES/74/127","adopted without vote","draft resolution","important","not available"
"A/RES/74/128-FP","RS-074","A/74/PV.50",0,"A/74/392","A/RES/74/128","adopted without vote","draft resolution","important","not available"
"A/RES/74/129-FP","RS-074","A/74/PV.50",0,"A/74/393","A/RES/74/129","adopted without vote","draft resolution","not important","not available"
"A/RES/74/131-FP","RS-074","A/74/PV.50",0,"A/74/393","A/RES/74/131","adopted without vote","draft resolution","important","not available"
"A/RES/74/133-FP","RS-074","A/74/PV.50",0,"A/74/395","A/RES/74/133","adopted without vote","draft resolution","not important","not available"
"A/RES/74/134-FP","RS-074","A/74/PV.50",0,"A/74/395","A/RES/74/134","adopted without vote","draft resolution","important","not available"
"A/RES/74/135-FP","RS-074","A/74/PV.50",0,"A/74/396","A/RES/74/135","adopted without vote","draft resolution","important","not available"
"A/RES/74/140-FP","RS-074","A/74/PV.50",0,"A/74/398","A/RES/74/140","adopted without vote","draft resolution","not important","not available"
"A/RES/74/141-FP","RS-074","A/74/PV.50",0,"A/74/399","A/RES/74/141","adopted without vote","draft resolution","important","not available"
"A/RES/74/142-FP","RS-074","A/74/PV.50",0,"A/74/399","A/RES/74/142","adopted without vote","draft resolution","not important","not available"
"A/RES/74/143-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.1","A/RES/74/143","adopted without vote","draft resolution","important","not available"
"A/RES/74/144-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.1","A/RES/74/144","adopted without vote","draft resolution","not important","not available"
"A/RES/74/145-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/145","adopted without vote","draft resolution","important","not available"
"A/RES/74/146-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/146","adopted without vote","draft resolution","not important","not available"
"A/RES/74/147-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/147","adopted without vote","draft resolution","not important","not available"
"A/RES/74/148-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/148","adopted without vote","draft resolution","not important","not available"
"A/RES/74/151-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/151","adopted without vote","draft resolution","not important","not available"
"A/RES/74/153-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/153","adopted without vote","draft resolution","not important","not available"
"A/RES/74/156-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/156","adopted without vote","draft resolution","not important","not available"
"A/RES/74/157-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/157","adopted without vote","draft resolution","not important","not available"
"A/RES/74/158-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/158","adopted without vote","draft resolution","not important","not available"
"A/RES/74/160-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/160","adopted without vote","draft resolution","not important","not available"
"A/RES/74/161-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/161","adopted without vote","draft resolution","not important","not available"
"A/RES/74/162-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/162","adopted without vote","draft resolution","not important","not available"
"A/RES/74/164-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/164","adopted without vote","draft resolution","not important","not available"
"A/RES/74/165-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.2","A/RES/74/165","adopted without vote","draft resolution","not important","not available"
"A/RES/74/166-FP","RS-074","A/74/PV.50",0,"A/74/399/Add.3","A/RES/74/166","adopted without vote","draft resolution","important","not available"
"A/RES/74/170-FP","RS-074","A/74/PV.50",0,"A/74/400","A/RES/74/170","adopted without vote","draft resolution","not important","not available"
"A/RES/74/171-FP","RS-074","A/74/PV.50",0,"A/74/400","A/RES/74/171","adopted without vote","draft resolution","not important","not available"
"A/RES/74/172-FP","RS-074","A/74/PV.50",0,"A/74/400","A/RES/74/172","adopted without vote","draft resolution","not important","not available"
"A/RES/74/173-FP","RS-074","A/74/PV.50",0,"A/74/400","A/RES/74/173","adopted without vote","draft resolution","not important","not available"
"A/RES/74/174-FP","RS-074","A/74/PV.50",0,"A/74/400","A/RES/74/174","adopted without vote","draft resolution","not important","not available"
"A/RES/74/175-FP","RS-074","A/74/PV.50",0,"A/74/400","A/RES/74/175","adopted without vote","draft resolution","not important","not available"
"A/RES/74/176-FP","RS-074","A/74/PV.50",0,"A/74/400","A/RES/74/176","adopted without vote","draft resolution","important","not available"
"A/RES/74/177-FP","RS-074","A/74/PV.50",0,"A/74/400","A/RES/74/177","adopted without vote","draft resolution","not important","not available"
"A/RES/74/178-FP","RS-074","A/74/PV.50",0,"A/74/402","A/RES/74/178","adopted without vote","draft resolution","not important","not available"
"A/RES/74/122-S0100","RS-074","A/74/PV.50",5,"A/74/391","A/RES/74/122","recorded vote","separate vote","not important","not available"
"A/RES/74/122-FP","RS-074","A/74/PV.50",6,"A/74/391","A/RES/74/122","recorded vote","draft resolution","not important","not available"
"A/RES/74/130-FP","RS-074","A/74/PV.50",9,"A/74/393","A/RES/74/130","recorded vote","draft resolution","important","not available"
"A/RES/74/132-FP","RS-074","A/74/PV.50",11,"A/74/394","A/RES/74/132","recorded vote","draft resolution","important","not available"
"A/RES/74/133-S0100","RS-074","A/74/PV.50",12,"A/74/395","A/RES/74/133","recorded vote","separate vote","not important","not available"
"A/RES/74/136-FP","RS-074","A/74/PV.50",13,"A/74/397","A/RES/74/136","recorded vote","draft resolution","important","not available"
"A/RES/74/137-FP","RS-074","A/74/PV.50",14,"A/74/397","A/RES/74/137","recorded vote","draft resolution","not important","not available"
"A/RES/74/138-FP","RS-074","A/74/PV.50",15,"A/74/398","A/RES/74/138","recorded vote","draft resolution","not important","not available"
"A/RES/74/139-FP","RS-074","A/74/PV.50",16,"A/74/398","A/RES/74/139","recorded vote","draft resolution","important","not available"
"A/RES/74/149-FP","RS-074","A/74/PV.50",21,"A/74/399/Add.2","A/RES/74/149","recorded vote","draft resolution","not important","not available"
"A/RES/74/150-FP","RS-074","A/74/PV.50",22,"A/74/399/Add.2","A/RES/74/150","recorded vote","draft resolution","not important","not available"
"A/RES/74/152-FP","RS-074","A/74/PV.50",22,"A/74/399/Add.2","A/RES/74/152","recorded vote","draft resolution","not important","not available"
"A/RES/74/154-FP","RS-074","A/74/PV.50",23,"A/74/399/Add.2","A/RES/74/154","recorded vote","draft resolution","not important","not available"
"A/RES/74/155-FP","RS-074","A/74/PV.50",24,"A/74/399/Add.2","A/RES/74/155","recorded vote","draft resolution","not important","not available"
"A/RES/74/159-FP","RS-074","A/74/PV.50",24,"A/74/399/Add.2","A/RES/74/159","recorded vote","draft resolution","not important","not available"
"A/RES/74/163-FP","RS-074","A/74/PV.50",25,"A/74/399/Add.2","A/RES/74/163","recorded vote","draft resolution","not important","not available"
"A/RES/74/167-FP","RS-074","A/74/PV.50",30,"A/74/399/Add.3","A/RES/74/167","recorded vote","draft resolution","important","not available"
"A/RES/74/168-FP","RS-074","A/74/PV.50",31,"A/74/399/Add.3","A/RES/74/168","recorded vote","draft resolution","important","not available"
"A/RES/74/169-FP","RS-074","A/74/PV.50",31,"A/74/399/Add.3","A/RES/74/169","recorded vote","draft resolution","important","not available"
"A/RES/74/179-FP","RS-074","A/74/PV.51",0,"A/74/572","A/RES/74/179","adopted without vote","draft resolution","not important","not available"
"A/RES/74/180-FP","RS-074","A/74/PV.51",0,"A/74/421","A/RES/74/180","adopted without vote","draft resolution","not important","not available"
"A/RES/74/181-FP","RS-074","A/74/PV.51",0,"A/74/422","A/RES/74/181","adopted without vote","draft resolution","not important","not available"
"A/RES/74/182-FP","RS-074","A/74/PV.51",0,"A/74/423","A/RES/74/182","adopted without vote","draft resolution","not important","not available"
"A/RES/74/183-FP","RS-074","A/74/PV.51",0,"A/74/423","A/RES/74/183","adopted without vote","draft resolution","not important","not available"
"A/RES/74/184-FP","RS-074","A/74/PV.51",0,"A/74/423","A/RES/74/184","adopted without vote","draft resolution","not important","not available"
"A/RES/74/185-FP","RS-074","A/74/PV.51",0,"A/74/424","A/RES/74/185","adopted without vote","draft resolution","not important","not available"
"A/RES/74/186-FP","RS-074","A/74/PV.51",0,"A/74/425","A/RES/74/186","adopted without vote","draft resolution","not important","not available"
"A/RES/74/187-FP","RS-074","A/74/PV.51",0,"A/74/425","A/RES/74/187","adopted without vote","draft resolution","not important","not available"
"A/RES/74/188-FP","RS-074","A/74/PV.51",0,"A/74/426","A/RES/74/188","adopted without vote","draft resolution","not important","not available"
"A/RES/74/189-FP","RS-074","A/74/PV.51",0,"A/74/427","A/RES/74/189","adopted without vote","draft resolution","not important","not available"
"A/RES/74/190-FP","RS-074","A/74/PV.51",0,"A/74/428","A/RES/74/190","adopted without vote","draft resolution","not important","not available"
"A/RES/74/191-FP","RS-074","A/74/PV.51",0,"A/74/429","A/RES/74/191","adopted without vote","draft resolution","not important","not available"
"A/RES/74/192-FP","RS-074","A/74/PV.51",0,"A/74/430","A/RES/74/192","adopted without vote","draft resolution","not important","not available"
"A/RES/74/193-FP","RS-074","A/74/PV.51",0,"A/74/431","A/RES/74/193","adopted without vote","draft resolution","not important","not available"
"A/RES/74/194-FP","RS-074","A/74/PV.51",0,"A/74/432","A/RES/74/194","adopted without vote","draft resolution","important","not available"
"A/RES/74/195-FP","RS-074","A/74/PV.51",0,"A/74/434","A/RES/74/195","adopted without vote","draft resolution","not important","not available"
"A/RES/74/196-FP","RS-074","A/74/PV.51",0,"A/74/440","A/RES/74/196","adopted without vote","draft resolution","not important","not available"
"A/RES/74/197-FP","RS-074","A/74/PV.52",0,"A/74/378","A/RES/74/197","adopted without vote","draft resolution","not important","not available"
"A/RES/74/198-FP","RS-074","A/74/PV.52",0,"A/74/379","A/RES/74/198","adopted without vote","draft resolution","not important","not available"
"A/RES/74/199-FP","RS-074","A/74/PV.52",0,"A/74/379","A/RES/74/199","adopted without vote","draft resolution","not important","not available"
"A/RES/74/203-FP","RS-074","A/74/PV.52",0,"A/74/379/Add.3","A/RES/74/203","adopted without vote","draft resolution","not important","not available"
"A/RES/74/205-FP","RS-074","A/74/PV.52",0,"A/74/379/Add.5","A/RES/74/205","adopted without vote","draft resolution","not important","not available"
"A/RES/74/206-FP","RS-074","A/74/PV.52",0,"A/74/379/Add.6","A/RES/74/206","adopted without vote","draft resolution","not important","not available"
"A/RES/74/207-FP","RS-074","A/74/PV.52",0,"A/74/380","A/RES/74/207","adopted without vote","draft resolution","not important","not available"
"A/RES/74/209-FP","RS-074","A/74/PV.52",0,"A/74/381","A/RES/74/209","adopted without vote","draft resolution","not important","not available"
"A/RES/74/210-FP","RS-074","A/74/PV.52",0,"A/74/381","A/RES/74/210","adopted without vote","draft resolution","not important","not available"
"A/RES/74/211-FP","RS-074","A/74/PV.52",0,"A/74/381","A/RES/74/211","adopted without vote","draft resolution","not important","not available"
"A/RES/74/212-FP","RS-074","A/74/PV.52",0,"A/74/381","A/RES/74/212","adopted without vote","draft resolution","not important","not available"
"A/RES/74/213-FP","RS-074","A/74/PV.52",0,"A/74/381","A/RES/74/213","adopted without vote","draft resolution","not important","not available"
